ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
40686,88964,1,2024-10-31,1,7,161,4412,34,146451,1,0
40687,88967,1,2024-04-03,1,16,322,1845,37,146455,1,0
40688,88967,2,2024-03-27,1,16,322,1845,37,146457,1,0
40689,88968,1,2026-06-27,1,5,103,7126,41,146459,1,0
40690,88968,1,2026-08-02,1,5,103,7126,41,146460,1,0
40691,88970,2,2024-04-30,1,2,44,3610,39,146465,1,0
40692,88971,1,2025-10-01,1,15,310,6592,40,146467,1,0
40693,88972,2,2025-01-20,1,5,109,923,16,146470,1,0
40694,88972,2,2025-02-02,1,5,109,923,16,146469,1,0
40695,88973,2,2026-05-08,1,14,276,1480,35,146471,1,0
40696,88973,2,2026-05-02,1,14,276,1480,35,146472,1,0
40697,88974,1,2025-04-08,1,10,202,7727,15,146473,1,1
40698,88979,2,2025-03-23,1,2,44,7947,44,146483,1,0
40699,88980,2,2026-04-13,1,2,26,414,20,146485,1,1
40700,88980,1,2026-04-28,1,2,26,414,20,146486,1,0
40701,88982,1,2025-04-23,1,14,296,5849,7,146489,1,0
40702,88997,1,2025-09-30,1,1,18,3120,48,146512,1,0
40703,89013,1,2025-11-12,1,16,330,3528,8,146536,1,0
40704,89014,1,2025-12-04,1,3,59,7764,47,146537,1,0
40705,89015,1,2024-07-08,1,16,327,4604,36,146539,1,0
40706,89015,1,2024-07-05,1,16,327,4604,36,146538,1,0
40707,89016,1,2026-02-04,1,2,26,5982,30,146540,1,0
40708,89019,2,2024-07-06,1,4,73,2146,21,146545,1,0
40709,89021,1,2024-10-28,1,4,83,665,18,146549,1,0
40710,89021,1,2024-10-28,1,4,83,665,18,146548,1,0
40711,89026,1,2024-12-27,1,8,172,152,17,146555,1,0
40712,89026,1,2025-02-12,1,8,172,152,17,146554,1,0
40713,89038,2,2025-03-23,1,14,292,5766,17,146576,1,0
40714,89046,2,2026-02-24,1,9,182,2693,40,146589,1,0
40715,89047,1,2026-05-18,1,1,1,6015,17,146590,1,0
40716,89050,1,2025-07-03,1,3,65,1596,8,146596,1,0
40717,89055,2,2025-06-24,1,6,128,7479,17,146607,1,0
40718,89056,1,2024-09-26,1,7,161,6553,43,146609,1,0
40719,89057,1,2025-03-16,1,2,37,5489,19,146610,1,0
40720,89060,2,2024-12-02,1,2,26,5338,27,146619,1,0
40721,89061,1,2024-05-09,1,14,279,3311,10,146620,1,0
40722,89066,2,2024-09-15,1,2,37,5394,39,146625,1,0
40723,89066,2,2024-09-17,1,2,37,5394,39,146628,1,0
40724,89068,2,2024-05-29,1,5,108,6763,16,146630,1,0
40725,89071,2,2025-11-29,1,7,149,3185,22,146633,1,0
40726,89074,2,2024-03-09,1,3,56,320,38,146637,1,0
40727,89080,1,2024-03-20,1,14,286,7509,42,146648,1,1
40728,89080,2,2024-04-13,1,14,286,7509,42,146647,1,0
40729,89084,2,2026-02-20,1,13,257,5838,12,146656,1,0
40730,89085,1,2024-05-04,1,15,306,1442,40,146659,1,0
40731,89088,1,2024-12-18,1,14,276,925,12,146661,1,0
40732,89093,2,2026-03-24,1,7,144,2019,4,146669,1,0
40733,89100,2,2024-10-10,1,12,250,3549,38,146681,1,0
40734,89101,2,2024-04-26,1,10,201,923,6,146683,1,0
40735,89104,1,2025-04-12,1,11,232,2041,16,146688,1,0
40736,89105,1,2024-12-17,1,2,47,5165,21,146691,1,0
40737,89106,1,2025-09-28,1,1,9,4411,1,146692,1,0
40738,89108,1,2024-09-30,1,16,322,7318,35,146694,1,0
40739,89109,1,2025-05-01,1,6,129,2919,42,146695,1,0
40740,89113,1,2024-12-10,1,9,179,5962,48,146704,1,0
40741,89114,2,2025-02-20,1,13,275,4575,46,146706,1,0
40742,89115,1,2024-12-05,1,16,321,4988,44,146707,1,0
40743,89119,1,2026-01-13,1,2,45,324,1,146713,1,0
40744,89125,1,2025-02-26,1,15,312,1837,35,146724,1,0
40745,89129,2,2025-12-11,1,11,233,6794,19,146730,1,0
40746,89130,1,2025-01-28,1,9,190,424,35,146731,1,0
40747,89132,1,2026-03-20,1,14,282,2809,43,146733,1,0
40748,89133,2,2025-09-18,1,16,325,4946,44,146734,1,0
40749,89133,2,2025-09-13,1,16,325,4946,44,146735,1,1
40750,89135,1,2025-12-30,1,8,174,2594,37,146737,1,1
40751,89140,2,2026-04-30,1,13,261,4964,42,146747,1,0
40752,89141,2,2025-09-25,1,10,218,1344,21,146748,1,0
40753,89142,2,2024-11-09,1,2,43,5841,25,146750,1,0
40754,89143,1,2025-02-21,1,12,254,1557,18,146751,1,0
40755,89145,1,2025-11-15,1,11,240,4844,13,146755,1,0
40756,89147,1,2024-05-21,1,1,1,6131,12,146759,1,0
40757,89148,1,2026-05-07,1,7,154,1160,24,146760,1,0
40758,89149,1,2024-06-11,1,9,194,3481,2,146761,1,0
40759,89152,1,2026-06-02,1,6,120,43,36,146768,1,0
40760,89155,1,2024-02-24,1,16,322,3845,1,146772,1,1
40761,89157,1,2026-07-04,1,6,126,5929,34,146775,1,0
40762,89165,1,2026-03-26,1,3,68,6407,1,146787,1,0
40763,89167,1,2026-07-14,1,1,8,3374,9,146790,1,0
40764,89169,1,2025-04-07,1,11,232,5351,38,146792,1,0
40765,89170,2,2024-02-10,1,15,314,2837,2,146795,1,0
40766,89171,2,2026-04-13,1,2,33,5517,37,146796,1,0
40767,89172,1,2026-06-08,1,11,233,7243,9,146799,1,0
40768,89172,2,2026-06-11,1,11,233,7243,9,146798,1,0
40769,89173,2,2024-05-02,1,3,61,2185,11,146800,1,0
40770,89177,1,2025-07-07,1,4,75,1536,14,146804,1,0
40771,89181,2,2025-10-09,1,11,237,1490,31,146812,1,0
40772,89182,2,2024-03-01,1,1,20,6937,20,146813,1,0
40773,89184,1,2024-05-06,1,7,158,99,48,146815,1,0
40774,89184,1,2024-04-16,1,7,158,99,48,146817,1,0
40775,89186,1,2024-05-26,1,4,91,3617,18,146820,1,0
40776,89189,1,2024-09-09,1,2,35,7781,9,146825,1,0
40777,89189,2,2024-09-09,1,2,35,7781,9,146824,1,0
40778,89194,1,2026-02-10,1,8,164,6746,27,146837,1,0
40779,89197,1,2025-05-15,1,13,270,658,6,146841,1,0
40780,89199,2,2025-12-05,1,1,20,7351,23,146844,1,0
40781,89200,2,2026-06-16,1,12,255,1422,39,146845,1,0
40782,89202,2,2025-11-11,1,1,24,6529,36,146847,1,1
40783,89205,1,2024-04-28,1,13,268,6692,40,146852,1,0
40784,89205,2,2024-04-07,1,13,268,6692,40,146851,1,0
40785,89210,1,2026-04-14,1,8,168,4772,46,146858,1,0
40786,89211,2,2025-03-16,1,6,119,6772,26,146859,1,0
40787,89215,1,2025-12-19,1,6,132,3651,40,146866,1,0
40788,89226,2,2024-05-12,1,14,279,2254,29,146879,1,0
40789,89227,2,2024-06-20,1,10,207,3984,26,146880,1,0
40790,89228,2,2025-02-04,1,16,327,458,9,146881,1,1
40791,89232,1,2025-12-09,1,7,151,4897,4,146889,1,0
40792,89235,1,2024-05-19,1,14,298,6761,17,146893,1,0
40793,89240,1,2025-04-14,1,9,194,6522,41,146905,1,0
40794,89242,2,2025-02-20,1,3,55,1498,47,146910,1,0
40795,89252,1,2024-03-01,1,8,164,7037,48,146929,1,1
40796,89256,1,2025-04-09,1,3,56,2297,7,146933,1,0
40797,89258,1,2024-06-16,1,7,153,5626,7,146934,1,0
40798,89261,2,2026-04-06,1,8,168,1699,28,146939,1,0
40799,89266,2,2025-07-15,1,9,179,6161,10,146946,1,0
40800,89266,2,2025-07-05,1,9,179,6161,10,146945,1,0
40801,89273,1,2025-03-30,1,16,331,6807,33,146957,1,0
40802,89276,2,2025-04-05,1,6,122,6129,48,146965,1,0
40803,89278,1,2025-01-08,1,2,32,4570,16,146969,1,0
40804,89280,2,2025-09-06,1,6,129,4558,19,146970,1,0
40805,89283,1,2026-04-11,1,2,40,2591,15,146976,1,0
40806,89285,1,2025-07-15,1,2,39,4787,40,146977,1,0
40807,89285,2,2025-05-17,1,2,39,4787,40,146978,1,0
40808,89286,2,2025-03-14,1,10,213,6803,35,146979,1,0
40809,89288,2,2026-03-28,1,10,210,1618,39,146981,1,0
40810,89290,2,2025-06-05,1,15,310,1142,34,146984,1,0
40811,89294,2,2026-01-13,1,2,43,802,42,146990,1,0
40812,89294,2,2026-01-17,1,2,43,802,42,146991,1,0
40813,89296,2,2026-01-21,1,7,154,5172,38,146994,1,0
40814,89297,2,2025-12-20,1,4,88,191,18,146996,1,0
40815,89297,2,2025-11-04,1,4,88,191,18,146995,1,0
40816,89300,2,2026-02-11,1,5,94,1937,47,146999,1,0
40817,89302,2,2025-12-28,1,5,94,5653,20,147003,1,0
40818,89302,2,2026-01-12,1,5,94,5653,20,147004,1,0
40819,89303,1,2025-05-29,1,9,179,494,21,147005,1,0
40820,89304,2,2024-08-30,1,14,282,5105,25,147006,1,0
40821,89304,2,2024-09-11,1,14,282,5105,25,147008,1,0
40822,89305,1,2025-11-26,1,6,115,2645,14,147009,1,0
40823,89306,2,2024-03-19,1,4,86,1874,32,147011,1,0
40824,89306,1,2024-04-29,1,4,86,1874,32,147010,1,0
40825,89308,2,2024-07-25,1,2,28,7884,38,147013,1,0
40826,89309,2,2025-12-25,1,11,240,5371,13,147015,1,0
40827,89314,1,2024-07-04,1,2,44,6940,7,147022,1,0
40828,89314,2,2024-07-08,1,2,44,6940,7,147021,1,0
40829,89318,2,2025-10-31,1,16,329,7699,41,147027,1,0
40830,89320,2,2026-01-21,1,16,336,3228,7,147029,1,0
40831,89320,2,2026-01-03,1,16,336,3228,7,147028,1,0
40832,89321,1,2026-04-03,1,2,46,6534,26,147030,1,0
40833,89321,2,2026-04-07,1,2,46,6534,26,147031,1,0
40834,89325,2,2024-04-07,1,13,257,5073,46,147035,1,0
40835,89326,1,2024-10-09,1,5,111,3036,18,147036,1,0
40836,89328,2,2025-08-30,1,11,229,419,30,147040,1,0
40837,89328,1,2025-09-25,1,11,229,419,30,147041,1,0
40838,89331,1,2026-01-01,1,15,312,2634,21,147045,1,0
40839,89332,2,2025-12-29,1,10,214,1742,3,147046,1,1
40840,89333,1,2025-02-11,1,1,12,4240,34,147047,1,0
40841,89335,1,2025-08-14,1,10,218,3053,25,147048,1,0
40842,89335,1,2025-07-22,1,10,218,3053,25,147049,1,0
40843,89337,1,2024-01-17,1,7,148,1881,20,147051,1,0
40844,89337,1,2024-02-19,1,7,148,1881,20,147052,1,0
40845,89338,1,2026-07-10,1,13,273,1043,39,147056,1,0
40846,89342,1,2026-03-07,1,5,113,5613,15,147062,1,0
40847,89343,1,2026-03-10,1,15,311,6295,18,147063,1,0
40848,89348,2,2025-06-16,1,7,142,6141,47,147072,1,0
40849,89348,1,2025-05-03,1,7,142,6141,47,147071,1,0
40850,89350,1,2026-01-29,1,2,33,1723,26,147076,1,0
40851,89354,1,2026-02-16,1,11,238,5573,37,147082,1,0
40852,89355,2,2025-07-28,1,1,12,6607,4,147083,1,0
40853,89356,2,2025-08-11,1,1,22,60,16,147085,1,0
40854,89358,2,2025-07-19,1,3,51,2895,43,147088,1,0
40855,89359,1,2024-03-01,1,3,55,5310,37,147089,1,0
40856,89360,2,2024-10-24,1,11,231,6343,32,147091,1,0
40857,89360,2,2024-10-27,1,11,231,6343,32,147090,1,0
40858,89361,2,2025-08-05,1,1,9,2703,2,147092,1,0
40859,89362,1,2024-02-20,1,2,39,190,12,147096,1,0
40860,89364,1,2025-10-14,1,5,94,2824,44,147099,1,0
40861,89365,1,2024-07-17,1,11,223,1990,23,147103,1,0
40862,89365,1,2024-06-16,1,11,223,1990,23,147102,1,0
40863,89366,1,2024-03-07,1,14,291,4664,13,147104,1,1
40864,89368,2,2026-04-16,1,8,164,1290,24,147108,1,0
40865,89369,2,2026-07-12,1,4,81,3814,11,147109,1,0
40866,89374,1,2024-12-02,1,15,314,3023,15,147121,1,0
40867,89374,2,2024-12-08,1,15,314,3023,15,147120,1,1
40868,89379,2,2025-09-16,1,5,106,1880,46,147129,1,0
40869,89381,1,2024-06-27,1,15,308,1995,42,147130,1,0
40870,89384,1,2024-07-09,1,16,328,1489,31,147134,1,0
40871,89384,2,2024-08-12,1,16,328,1489,31,147135,1,0
40872,89385,2,2025-07-15,1,10,207,6554,46,147136,1,0
40873,89385,1,2025-07-02,1,10,207,6554,46,147137,1,0
40874,89388,2,2024-12-25,1,13,259,2902,4,147140,1,0
40875,89390,1,2026-01-21,1,15,311,731,11,147145,1,0
40876,89390,2,2026-03-09,1,15,311,731,11,147144,1,0
40877,89394,2,2026-03-05,1,9,190,1687,30,147153,1,0
40878,89397,2,2024-06-01,1,7,152,4452,17,147159,1,0
40879,89404,2,2024-09-10,1,6,139,4896,28,147174,1,0
40880,89406,1,2026-05-08,1,16,334,5068,17,147175,1,0
40881,89406,1,2026-04-04,1,16,334,5068,17,147177,1,0
40882,89410,1,2024-02-28,1,1,14,5055,29,147185,1,1
40883,89410,1,2024-03-09,1,1,14,5055,29,147184,1,1
40884,89411,2,2026-06-29,1,8,165,3129,16,147186,1,0
40885,89413,2,2026-03-23,1,14,282,6929,34,147189,1,0
40886,89414,1,2026-05-09,1,6,116,5731,31,147190,1,0
40887,89422,2,2025-10-12,1,15,301,3450,7,147200,1,0
40888,89423,2,2024-06-14,1,3,66,7408,36,147202,1,0
40889,89423,2,2024-06-10,1,3,66,7408,36,147203,1,0
40890,89424,2,2025-12-30,1,16,336,3563,26,147204,1,0
40891,89427,2,2024-12-17,1,8,172,3838,21,147209,1,0
40892,89428,2,2024-03-23,1,1,10,2887,37,147211,1,0
40893,89428,2,2024-03-12,1,1,10,2887,37,147210,1,0
40894,89434,1,2025-10-20,1,1,13,2405,28,147217,1,0
40895,89438,2,2024-10-28,1,4,73,3986,17,147223,1,0
40896,89439,2,2025-11-10,1,3,58,650,19,147224,1,1
40897,89440,1,2025-04-09,1,16,329,7974,47,147225,1,0
40898,89443,1,2024-05-16,1,13,273,6400,33,147228,1,0
40899,89448,1,2024-02-10,1,5,98,1682,10,147234,1,0
40900,89448,1,2024-01-28,1,5,98,1682,10,147233,1,0
40901,89449,2,2025-10-19,1,16,323,7162,19,147235,1,0
40902,89450,2,2025-06-16,1,9,192,4456,18,147236,1,0
40903,89451,2,2026-06-17,1,3,54,6924,38,147238,1,0
40904,89451,2,2026-05-15,1,3,54,6924,38,147240,1,0
40905,89454,1,2026-07-16,1,10,218,2793,41,147246,1,0
40906,89456,2,2025-08-26,1,12,248,5300,27,147248,1,0
40907,89458,1,2024-06-24,1,10,206,1437,37,147250,1,0
40908,89458,1,2024-06-24,1,10,206,1437,37,147251,1,0
40909,89462,2,2025-09-04,1,15,304,6189,42,147255,1,0
40910,89464,1,2026-06-13,1,16,326,2344,4,147257,1,0
40911,89468,2,2024-11-03,1,9,181,327,41,147263,1,0
40912,89468,2,2024-11-01,1,9,181,327,41,147262,1,0
40913,89471,1,2026-06-17,1,16,324,4634,34,147268,1,0
40914,89472,2,2026-03-08,1,2,46,7810,24,147269,1,0
40915,89479,2,2025-12-17,1,6,120,7312,42,147280,1,0
40916,89479,1,2025-10-25,1,6,120,7312,42,147279,1,0
40917,89482,2,2025-02-27,1,13,261,1154,20,147284,1,0
40918,89483,1,2024-09-22,1,2,32,2745,5,147287,1,0
40919,89483,2,2024-10-14,1,2,32,2745,5,147286,1,0
40920,89487,1,2025-08-14,1,4,87,5985,30,147295,1,0
40921,89488,1,2025-06-27,1,2,45,1619,38,147298,1,0
40922,89488,2,2025-07-24,1,2,45,1619,38,147296,1,0
40923,89490,1,2026-07-04,1,6,136,3280,36,147301,1,0
40924,89491,2,2025-05-26,1,13,269,1501,15,147303,1,0
40925,89491,2,2025-05-06,1,13,269,1501,15,147302,1,0
40926,89503,1,2024-11-24,1,3,51,2136,10,147318,1,0
40927,89505,2,2024-08-19,1,15,312,6099,17,147320,1,0
40928,89505,1,2024-07-19,1,15,312,6099,17,147321,1,0
40929,89506,1,2025-05-16,1,10,208,5411,48,147322,1,0
40930,89507,2,2025-08-09,1,13,272,170,44,147324,1,0
40931,89507,1,2025-06-21,1,13,272,170,44,147323,1,0
40932,89509,1,2026-05-02,1,5,96,5117,28,147327,1,0
40933,89511,1,2025-09-24,1,6,127,5307,8,147333,1,0
40934,89511,1,2025-09-23,1,6,127,5307,8,147332,1,0
40935,89516,1,2024-06-24,1,10,219,6938,47,147344,1,1
40936,89517,2,2026-08-22,1,4,92,6114,34,147348,1,0
40937,89518,2,2024-10-14,1,9,183,4954,40,147349,1,0
40938,89519,1,2026-01-23,1,8,176,6377,26,147351,1,0
40939,89519,1,2026-01-20,1,8,176,6377,26,147352,1,0
40940,89522,2,2024-11-04,1,4,91,4935,12,147356,1,0
40941,89522,1,2024-12-08,1,4,91,4935,12,147355,1,0
40942,89523,2,2024-12-10,1,16,325,3896,11,147357,1,0
40943,89527,1,2026-02-14,1,3,65,6733,3,147365,1,1
40944,89527,2,2026-02-07,1,3,65,6733,3,147364,1,1
40945,89528,2,2024-07-31,1,1,22,6283,1,147366,1,0
40946,89530,2,2025-11-17,1,7,158,1172,2,147371,1,0
40947,89531,1,2025-01-02,1,12,251,4832,29,147372,1,0
40948,89531,2,2024-12-10,1,12,251,4832,29,147373,1,0
40949,89532,2,2024-04-20,1,15,300,7317,31,147374,1,0
40950,89533,1,2026-07-03,1,4,81,3951,6,147375,1,0
40951,89538,2,2026-03-17,1,9,181,7026,22,147381,1,0
40952,89538,2,2026-04-11,1,9,181,7026,22,147382,1,0
40953,89542,2,2025-09-11,1,3,57,4147,47,147391,1,0
40954,89542,2,2025-09-06,1,3,57,4147,47,147389,1,0
40955,89551,1,2025-02-19,1,3,58,5452,4,147400,1,0
40956,89552,1,2025-05-02,1,1,13,7469,33,147401,1,0
40957,89553,2,2026-02-24,1,4,89,6855,38,147403,1,0
40958,89553,2,2026-03-15,1,4,89,6855,38,147402,1,0
40959,89560,2,2024-08-16,1,16,320,3029,37,147416,1,0
40960,89560,1,2024-09-09,1,16,320,3029,37,147415,1,0
40961,89562,2,2026-01-14,1,10,202,4737,1,147418,1,0
40962,89566,1,2024-12-19,1,3,63,190,41,147421,1,0
40963,89566,2,2025-01-02,1,3,63,190,41,147422,1,0
40964,89568,2,2024-04-30,1,12,244,7120,7,147425,1,0
40965,89569,2,2024-09-05,1,2,35,4703,13,147426,1,1
40966,89571,1,2024-12-16,1,7,160,5130,37,147430,1,0
40967,89571,1,2024-10-31,1,7,160,5130,37,147429,1,1
40968,89572,1,2026-02-21,1,9,180,1575,18,147431,1,0
40969,89572,1,2026-04-05,1,9,180,1575,18,147432,1,0
40970,89575,1,2025-12-18,1,11,240,6859,37,147435,1,0
40971,89578,1,2026-03-05,1,15,305,5684,14,147441,1,0
40972,89578,1,2026-01-15,1,15,305,5684,14,147443,1,0
40973,89579,1,2025-03-14,1,8,166,7975,29,147445,1,0
40974,89580,1,2026-05-09,1,15,312,7906,46,147448,1,0
40975,89580,1,2026-06-02,1,15,312,7906,46,147446,1,0
40976,89584,2,2026-07-01,1,4,88,5868,40,147456,1,0
40977,89585,1,2025-08-10,1,4,84,922,38,147460,1,0
40978,89585,2,2025-08-09,1,4,84,922,38,147459,1,0
40979,89586,1,2024-07-02,1,14,282,6440,28,147461,1,0
40980,89588,2,2024-07-28,1,16,323,3845,44,147463,1,0
40981,89591,1,2025-08-22,1,12,253,4486,20,147469,1,0
40982,89591,1,2025-08-27,1,12,253,4486,20,147468,1,0
40983,89593,2,2024-12-02,1,2,39,3690,29,147472,1,0
40984,89594,2,2024-05-11,1,10,214,1243,37,147473,1,0
40985,89595,2,2025-01-16,1,16,329,2431,19,147474,1,0
40986,89597,1,2026-04-25,1,1,24,21,11,147480,1,0
40987,89597,2,2026-03-13,1,1,24,21,11,147479,1,0
40988,89600,2,2025-08-12,1,1,7,3006,8,147486,1,0
40989,89606,2,2024-03-06,1,3,53,7377,1,147497,1,0
40990,89612,1,2025-08-29,1,11,230,3357,9,147512,1,0
40991,89612,1,2025-09-09,1,11,230,3357,9,147510,1,0
40992,89617,2,2025-09-26,1,13,268,7376,12,147520,1,0
40993,89620,2,2025-05-27,1,7,157,6102,20,147523,1,0
40994,89620,1,2025-05-15,1,7,157,6102,20,147522,1,0
40995,89621,2,2026-06-06,1,14,283,6240,12,147524,1,0
40996,89624,1,2024-10-29,1,8,170,3772,35,147530,1,0
40997,89624,1,2024-11-23,1,8,170,3772,35,147529,1,0
40998,89627,2,2025-11-18,1,3,66,5213,13,147535,1,0
40999,89631,2,2025-05-03,1,9,182,5272,33,147544,1,0
41000,89636,2,2024-06-27,1,7,154,2651,5,147555,1,0
41001,89636,2,2024-05-29,1,7,154,2651,5,147554,1,0
41002,89637,2,2026-06-12,1,13,260,2734,17,147556,1,0
41003,89638,2,2025-02-21,1,1,11,431,38,147557,1,0
41004,89645,1,2026-07-01,1,6,127,4181,1,147568,1,0
41005,89649,2,2025-07-26,1,6,134,5642,37,147573,1,0
41006,89656,2,2025-04-07,1,6,118,4887,21,147586,1,0
41007,89656,2,2025-03-17,1,6,118,4887,21,147584,1,0
41008,89657,1,2024-04-27,1,5,108,190,39,147588,1,0
41009,89665,1,2025-06-08,1,9,189,6807,20,147601,1,0
41010,89668,2,2025-03-14,1,9,199,6934,32,147609,1,0
41011,89668,1,2025-02-15,1,9,199,6934,32,147608,1,0
41012,89669,1,2026-04-09,1,1,23,1905,37,147610,1,0
41013,89671,1,2025-02-03,1,12,246,7267,8,147615,1,0
41014,89677,2,2024-07-20,1,4,77,7651,48,147629,1,0
41015,89678,2,2026-07-30,1,3,60,5552,6,147631,1,0
41016,89682,2,2024-03-20,1,16,332,4372,1,147643,1,0
41017,89682,1,2024-05-02,1,16,332,4372,1,147642,1,0
41018,89684,2,2025-02-12,1,12,254,5179,31,147645,1,0
41019,89686,1,2025-11-08,1,9,181,6320,48,147650,1,0
41020,89686,2,2025-10-13,1,9,181,6320,48,147648,1,0
41021,89690,2,2024-09-19,1,13,258,5393,22,147654,1,0
41022,89690,2,2024-10-12,1,13,258,5393,22,147656,1,0
41023,89692,1,2024-04-23,1,13,265,1240,9,147660,1,0
41024,89693,2,2025-12-20,1,11,238,4638,6,147661,1,0
41025,89694,2,2024-02-16,1,9,198,3222,26,147663,1,0
41026,89694,1,2024-03-17,1,9,198,3222,26,147662,1,0
41027,89696,1,2025-12-11,1,12,243,7493,25,147667,1,0
41028,89696,1,2025-12-15,1,12,243,7493,25,147666,1,0
41029,89699,1,2025-10-20,1,2,43,4218,9,147671,1,0
41030,89700,2,2026-04-30,1,4,79,6052,10,147672,1,0
41031,89701,1,2024-03-04,1,12,252,1583,11,147675,1,0
41032,89710,1,2024-07-30,1,5,101,5241,31,147683,1,0
41033,89711,1,2024-06-19,1,8,171,4421,27,147685,1,0
41034,89713,1,2026-01-17,1,12,246,2080,11,147689,1,0
41035,89718,2,2024-04-10,1,3,53,5828,1,147696,1,0
41036,89724,1,2024-05-23,1,16,329,6751,33,147707,1,1
41037,89726,1,2025-12-17,1,4,82,4305,4,147710,1,0
41038,89730,2,2026-05-11,1,10,208,3058,43,147714,1,0
41039,89731,2,2024-04-23,1,5,110,5263,31,147715,1,0
41040,89731,2,2024-05-19,1,5,110,5263,31,147716,1,0
41041,89734,1,2025-03-04,1,11,225,1647,34,147720,1,0
41042,89736,1,2026-07-09,1,1,18,2302,47,147725,1,0
41043,89738,1,2024-11-11,1,7,156,5002,16,147729,1,1
41044,89748,1,2024-04-14,1,2,35,3777,29,147746,1,0
41045,89750,2,2026-07-04,1,15,306,4765,17,147750,1,0
41046,89750,2,2026-06-12,1,15,306,4765,17,147749,1,0
41047,89752,1,2026-04-05,1,5,97,3781,39,147753,1,0
41048,89752,1,2026-03-25,1,5,97,3781,39,147755,1,0
41049,89762,2,2026-01-18,1,13,263,4500,16,147771,1,0
41050,89763,2,2024-12-11,1,14,278,1949,41,147774,1,0
41051,89765,1,2025-07-19,1,11,236,6342,15,147778,1,0
41052,89768,2,2025-09-20,1,7,149,1095,13,147781,1,0
41053,89771,2,2026-03-04,1,8,169,5678,21,147783,1,0
41054,89773,1,2026-01-20,1,2,49,5223,21,147784,1,0
41055,89773,2,2026-01-15,1,2,49,5223,21,147787,1,0
41056,89777,2,2026-04-08,1,15,303,5924,23,147795,1,0
41057,89779,2,2025-11-24,1,4,69,3549,37,147797,1,0
41058,89781,1,2026-05-01,1,7,147,5182,36,147800,1,0
41059,89782,2,2025-02-02,1,12,251,753,11,147802,1,0
41060,89784,2,2024-09-12,1,5,106,484,39,147805,1,0
41061,89792,1,2026-05-31,1,9,183,5253,24,147817,1,0
41062,89796,1,2024-10-24,1,6,136,1012,19,147824,1,1
41063,89807,1,2025-04-26,1,2,40,3236,15,147842,1,0
41064,89812,2,2025-05-11,1,15,306,635,35,147849,1,0
41065,89813,2,2026-06-03,1,14,287,2350,6,147851,1,0
41066,89815,2,2025-12-16,1,5,113,3568,31,147853,1,0
41067,89815,2,2025-12-13,1,5,113,3568,31,147854,1,0
41068,89816,1,2026-05-03,1,2,44,4303,7,147855,1,1
41069,89817,2,2025-09-24,1,14,298,3057,7,147856,1,0
41070,89817,1,2025-10-21,1,14,298,3057,7,147857,1,0
41071,89818,2,2025-08-31,1,8,166,523,32,147858,1,0
41072,89819,2,2026-06-28,1,1,15,6165,16,147859,1,0
41073,89821,1,2024-07-15,1,14,296,3908,6,147861,1,0
41074,89823,1,2024-08-14,1,3,54,6565,40,147864,1,0
41075,89826,2,2025-09-27,1,15,300,2916,15,147868,1,0
41076,89826,1,2025-09-17,1,15,300,2916,15,147869,1,0
41077,89828,2,2025-06-10,1,9,179,3682,42,147873,1,1
41078,89828,1,2025-07-09,1,9,179,3682,42,147874,1,0
41079,89829,2,2025-05-20,1,1,17,117,4,147875,1,0
41080,89833,2,2025-07-30,1,14,277,104,33,147882,1,0
41081,89839,2,2025-03-01,1,6,137,7954,31,147893,1,0
41082,89843,1,2024-07-29,1,8,164,6910,21,147900,1,0
41083,89844,2,2026-01-14,1,6,127,3869,36,147901,1,0
41084,89846,2,2026-07-24,1,15,303,4503,37,147903,1,1
41085,89848,1,2026-05-26,1,6,121,3501,46,147905,1,0
41086,89853,1,2024-04-27,1,9,184,6102,29,147912,1,0
41087,89856,2,2026-01-24,1,6,121,6322,34,147917,1,0
41088,89856,2,2025-12-31,1,6,121,6322,34,147916,1,0
41089,89858,2,2025-02-20,1,5,96,5811,35,147920,1,0
41090,89862,2,2025-06-02,1,4,74,1694,37,147928,1,0
41091,89864,1,2024-05-12,1,11,221,7552,24,147933,1,0
41092,89867,1,2026-01-28,1,1,9,1219,19,147935,1,0
41093,89867,1,2026-02-13,1,1,9,1219,19,147934,1,0
41094,89875,2,2026-05-04,1,14,287,6510,43,147950,1,0
41095,89876,1,2026-07-23,1,3,58,6701,4,147953,1,0
41096,89876,1,2026-06-22,1,3,58,6701,4,147952,1,0
41097,89877,1,2024-12-01,1,1,12,6618,43,147955,1,0
41098,89878,2,2024-10-24,1,8,173,2315,43,147956,1,0
41099,89880,2,2024-08-17,1,15,317,7037,26,147960,1,0
41100,89880,2,2024-07-08,1,15,317,7037,26,147959,1,0
41101,89882,2,2026-03-13,1,5,107,488,31,147964,1,0
41102,89882,2,2026-02-10,1,5,107,488,31,147962,1,0
41103,89884,1,2024-10-11,1,15,316,951,43,147967,1,0
41104,89884,1,2024-09-12,1,15,316,951,43,147966,1,0
41105,89885,2,2024-09-12,1,3,52,487,43,147968,1,0
41106,89886,2,2025-03-25,1,13,273,1440,34,147969,1,0
41107,89886,2,2025-03-14,1,13,273,1440,34,147970,1,0
